,GP,circuit,location,country,lap,position,lap_time_ms,code,name,lap_time
10837,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,5,5,90501.0,NOR,Lando Norris,00:01:30.501000
10838,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,6,5,90555.0,NOR,Lando Norris,00:01:30.555000
10839,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,7,5,90312.0,NOR,Lando Norris,00:01:30.312000
10840,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,8,5,90287.0,NOR,Lando Norris,00:01:30.287000
10841,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,9,5,90156.0,NOR,Lando Norris,00:01:30.156000
10842,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,10,5,90243.0,NOR,Lando Norris,00:01:30.243000
10843,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,11,5,90091.0,NOR,Lando Norris,00:01:30.091000
10844,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,12,5,90085.0,NOR,Lando Norris,00:01:30.085000
10845,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,13,5,90583.0,NOR,Lando Norris,00:01:30.583000
10846,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,14,5,90775.0,NOR,Lando Norris,00:01:30.775000
10847,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,15,5,90348.0,NOR,Lando Norris,00:01:30.348000
10848,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,16,5,90106.0,NOR,Lando Norris,00:01:30.106000
10849,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,17,5,113631.0,NOR,Lando Norris,00:01:53.631000
10850,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,18,13,110162.0,NOR,Lando Norris,00:01:50.162000
10851,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,19,12,90364.0,NOR,Lando Norris,00:01:30.364000
10852,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,20,11,89439.0,NOR,Lando Norris,00:01:29.439000
10853,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,21,10,89907.0,NOR,Lando Norris,00:01:29.907000
10854,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,22,10,89206.0,NOR,Lando Norris,00:01:29.206000
10855,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,23,9,89446.0,NOR,Lando Norris,00:01:29.446000
10856,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,24,8,89295.0,NOR,Lando Norris,00:01:29.295000
10857,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,25,8,89272.0,NOR,Lando Norris,00:01:29.272000
10858,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,26,8,89352.0,NOR,Lando Norris,00:01:29.352000
10859,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,27,8,89183.0,NOR,Lando Norris,00:01:29.183000
10860,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,28,8,89164.0,NOR,Lando Norris,00:01:29.164000
10861,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,29,8,89208.0,NOR,Lando Norris,00:01:29.208000
10862,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,30,8,89095.0,NOR,Lando Norris,00:01:29.095000
10863,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,31,7,89137.0,NOR,Lando Norris,00:01:29.137000
10864,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,32,7,89091.0,NOR,Lando Norris,00:01:29.091000
10865,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,33,7,88826.0,NOR,Lando Norris,00:01:28.826000
10866,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,34,7,88801.0,NOR,Lando Norris,00:01:28.801000
10867,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,35,7,93466.0,NOR,Lando Norris,00:01:33.466000
10868,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,36,7,115172.0,NOR,Lando Norris,00:01:55.172000
10869,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,37,5,101894.0,NOR,Lando Norris,00:01:41.894000
10870,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,38,5,88467.0,NOR,Lando Norris,00:01:28.467000
10871,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,39,5,88430.0,NOR,Lando Norris,00:01:28.430000
10872,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,40,5,88446.0,NOR,Lando Norris,00:01:28.446000
10873,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,41,5,88289.0,NOR,Lando Norris,00:01:28.289000
10874,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,42,5,88388.0,NOR,Lando Norris,00:01:28.388000
10875,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,43,5,88178.0,NOR,Lando Norris,00:01:28.178000
10876,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,44,5,88148.0,NOR,Lando Norris,00:01:28.148000
10877,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,45,5,88008.0,NOR,Lando Norris,00:01:28.008000
10878,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,46,5,88059.0,NOR,Lando Norris,00:01:28.059000
10879,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,47,5,87953.0,NOR,Lando Norris,00:01:27.953000
10880,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,48,6,112169.0,NOR,Lando Norris,00:01:52.169000
10881,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,49,9,108028.0,NOR,Lando Norris,00:01:48.028000
10882,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,50,8,86847.0,NOR,Lando Norris,00:01:26.847000
10883,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,51,8,87227.0,NOR,Lando Norris,00:01:27.227000
10884,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,52,8,94458.0,NOR,Lando Norris,00:01:34.458000
10885,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,53,8,143485.0,NOR,Lando Norris,00:02:23.485000
10886,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,54,8,152140.0,NOR,Lando Norris,00:02:32.140000
10887,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,55,8,145212.0,NOR,Lando Norris,00:02:25.212000
10888,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,56,7,119050.0,NOR,Lando Norris,00:01:59.050000
10889,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,57,7,87460.0,NOR,Lando Norris,00:01:27.460000
10890,Abu Dhabi Grand Prix,Yas Marina Circuit,Abu Dhabi,UAE,58,7,86762.0,NOR,Lando Norris,00:01:26.762000
10891,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,1,10,120892.0,BOT,Valtteri Bottas,00:02:00.892000
10892,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,2,10,142900.0,BOT,Valtteri Bottas,00:02:22.900000
10893,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,3,10,140725.0,BOT,Valtteri Bottas,00:02:20.725000
10894,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,4,10,145912.0,BOT,Valtteri Bottas,00:02:25.912000
10895,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,5,10,143930.0,BOT,Valtteri Bottas,00:02:23.930000
10896,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,6,10,127949.0,BOT,Valtteri Bottas,00:02:07.949000
10897,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,7,10,104829.0,BOT,Valtteri Bottas,00:01:44.829000
10898,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,8,10,101601.0,BOT,Valtteri Bottas,00:01:41.601000
10899,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,9,10,97303.0,BOT,Valtteri Bottas,00:01:37.303000
10900,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,10,10,97736.0,BOT,Valtteri Bottas,00:01:37.736000
10901,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,11,10,97553.0,BOT,Valtteri Bottas,00:01:37.553000
10902,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,12,9,92386.0,BOT,Valtteri Bottas,00:01:32.386000
10903,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,13,9,91538.0,BOT,Valtteri Bottas,00:01:31.538000
10904,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,14,9,91124.0,BOT,Valtteri Bottas,00:01:31.124000
10905,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,15,9,90774.0,BOT,Valtteri Bottas,00:01:30.774000
10906,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,16,9,89260.0,BOT,Valtteri Bottas,00:01:29.260000
10907,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,17,9,89446.0,BOT,Valtteri Bottas,00:01:29.446000
10908,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,18,9,89931.0,BOT,Valtteri Bottas,00:01:29.931000
10909,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,19,9,88844.0,BOT,Valtteri Bottas,00:01:28.844000
10910,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,20,9,88511.0,BOT,Valtteri Bottas,00:01:28.511000
10911,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,21,9,88778.0,BOT,Valtteri Bottas,00:01:28.778000
10912,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,22,9,90124.0,BOT,Valtteri Bottas,00:01:30.124000
10913,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,23,9,90068.0,BOT,Valtteri Bottas,00:01:30.068000
10914,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,24,9,90479.0,BOT,Valtteri Bottas,00:01:30.479000
10915,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,25,9,90295.0,BOT,Valtteri Bottas,00:01:30.295000
10916,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,26,9,89615.0,BOT,Valtteri Bottas,00:01:29.615000
10917,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,27,8,88984.0,BOT,Valtteri Bottas,00:01:28.984000
10918,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,28,6,123834.0,BOT,Valtteri Bottas,00:02:03.834000
10919,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,29,8,115306.0,BOT,Valtteri Bottas,00:01:55.306000
10920,Emilia Romagna Grand Prix,Autodromo Enzo e Dino Ferrari,Imola,Italy,30,9,88485.0,BOT,Valtteri Bottas,00:01:28.485000
10921,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,1,4,123772.0,BOT,Valtteri Bottas,00:02:03.772000
10922,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,2,4,141478.0,BOT,Valtteri Bottas,00:02:21.478000
10923,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,3,4,154199.0,BOT,Valtteri Bottas,00:02:34.199000
10924,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,4,4,108046.0,BOT,Valtteri Bottas,00:01:48.046000
10925,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,5,4,103651.0,BOT,Valtteri Bottas,00:01:43.651000
10926,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,6,3,97109.0,BOT,Valtteri Bottas,00:01:37.109000
10927,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,7,3,96355.0,BOT,Valtteri Bottas,00:01:36.355000
10928,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,8,3,96022.0,BOT,Valtteri Bottas,00:01:36.022000
10929,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,9,3,97086.0,BOT,Valtteri Bottas,00:01:37.086000
10930,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,10,3,96405.0,BOT,Valtteri Bottas,00:01:36.405000
10931,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,11,3,96384.0,BOT,Valtteri Bottas,00:01:36.384000
10932,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,12,3,96460.0,BOT,Valtteri Bottas,00:01:36.460000
10933,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,13,3,96423.0,BOT,Valtteri Bottas,00:01:36.423000
10934,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,14,2,96736.0,BOT,Valtteri Bottas,00:01:36.736000
10935,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,15,2,96583.0,BOT,Valtteri Bottas,00:01:36.583000
10936,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,16,2,123796.0,BOT,Valtteri Bottas,00:02:03.796000
10937,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,17,4,114719.0,BOT,Valtteri Bottas,00:01:54.719000
10938,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,18,3,95038.0,BOT,Valtteri Bottas,00:01:35.038000
10939,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,19,3,94518.0,BOT,Valtteri Bottas,00:01:34.518000
10940,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,20,3,94774.0,BOT,Valtteri Bottas,00:01:34.774000
10941,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,21,3,95098.0,BOT,Valtteri Bottas,00:01:35.098000
10942,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,22,3,95077.0,BOT,Valtteri Bottas,00:01:35.077000
10943,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,23,3,95092.0,BOT,Valtteri Bottas,00:01:35.092000
10944,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,24,3,95193.0,BOT,Valtteri Bottas,00:01:35.193000
10945,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,25,3,95022.0,BOT,Valtteri Bottas,00:01:35.022000
10946,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,26,3,95308.0,BOT,Valtteri Bottas,00:01:35.308000
10947,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,27,3,95469.0,BOT,Valtteri Bottas,00:01:35.469000
10948,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,28,3,95376.0,BOT,Valtteri Bottas,00:01:35.376000
10949,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,29,2,95915.0,BOT,Valtteri Bottas,00:01:35.915000
10950,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,30,2,130925.0,BOT,Valtteri Bottas,00:02:10.925000
10951,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,31,5,123818.0,BOT,Valtteri Bottas,00:02:03.818000
10952,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,32,4,95120.0,BOT,Valtteri Bottas,00:01:35.120000
10953,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,33,4,94457.0,BOT,Valtteri Bottas,00:01:34.457000
10954,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,34,3,94472.0,BOT,Valtteri Bottas,00:01:34.472000
10955,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,35,3,94400.0,BOT,Valtteri Bottas,00:01:34.400000
10956,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,36,3,94461.0,BOT,Valtteri Bottas,00:01:34.461000
10957,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,37,3,94399.0,BOT,Valtteri Bottas,00:01:34.399000
10958,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,38,3,94418.0,BOT,Valtteri Bottas,00:01:34.418000
10959,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,39,3,95198.0,BOT,Valtteri Bottas,00:01:35.198000
10960,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,40,3,94729.0,BOT,Valtteri Bottas,00:01:34.729000
10961,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,41,3,94776.0,BOT,Valtteri Bottas,00:01:34.776000
10962,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,42,3,94798.0,BOT,Valtteri Bottas,00:01:34.798000
10963,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,43,3,94466.0,BOT,Valtteri Bottas,00:01:34.466000
10964,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,44,3,94303.0,BOT,Valtteri Bottas,00:01:34.303000
10965,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,45,3,95158.0,BOT,Valtteri Bottas,00:01:35.158000
10966,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,46,3,94379.0,BOT,Valtteri Bottas,00:01:34.379000
10967,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,47,3,94272.0,BOT,Valtteri Bottas,00:01:34.272000
10968,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,48,3,94217.0,BOT,Valtteri Bottas,00:01:34.217000
10969,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,49,3,94212.0,BOT,Valtteri Bottas,00:01:34.212000
10970,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,50,3,94309.0,BOT,Valtteri Bottas,00:01:34.309000
10971,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,51,3,94488.0,BOT,Valtteri Bottas,00:01:34.488000
10972,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,52,3,95125.0,BOT,Valtteri Bottas,00:01:35.125000
10973,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,53,3,94644.0,BOT,Valtteri Bottas,00:01:34.644000
10974,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,54,3,122368.0,BOT,Valtteri Bottas,00:02:02.368000
10975,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,55,3,115899.0,BOT,Valtteri Bottas,00:01:55.899000
10976,Bahrain Grand Prix,Bahrain International Circuit,Sakhir,Bahrain,56,3,92090.0,BOT,Valtteri Bottas,00:01:32.090000
10977,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,1,11,101898.0,BOT,Valtteri Bottas,00:01:41.898000
10978,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,2,11,92520.0,BOT,Valtteri Bottas,00:01:32.520000
10979,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,3,11,90982.0,BOT,Valtteri Bottas,00:01:30.982000
10980,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,4,11,91274.0,BOT,Valtteri Bottas,00:01:31.274000
10981,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,5,11,91471.0,BOT,Valtteri Bottas,00:01:31.471000
10982,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,6,11,91507.0,BOT,Valtteri Bottas,00:01:31.507000
10983,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,7,11,91740.0,BOT,Valtteri Bottas,00:01:31.740000
10984,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,8,11,92173.0,BOT,Valtteri Bottas,00:01:32.173000
10985,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,9,10,90315.0,BOT,Valtteri Bottas,00:01:30.315000
10986,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,10,9,88095.0,BOT,Valtteri Bottas,00:01:28.095000
10987,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,11,9,89523.0,BOT,Valtteri Bottas,00:01:29.523000
10988,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,12,9,90527.0,BOT,Valtteri Bottas,00:01:30.527000
10989,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,13,8,91106.0,BOT,Valtteri Bottas,00:01:31.106000
10990,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,14,8,89972.0,BOT,Valtteri Bottas,00:01:29.972000
10991,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,15,7,89190.0,BOT,Valtteri Bottas,00:01:29.190000
10992,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,16,7,89434.0,BOT,Valtteri Bottas,00:01:29.434000
10993,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,17,6,88361.0,BOT,Valtteri Bottas,00:01:28.361000
10994,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,18,6,89468.0,BOT,Valtteri Bottas,00:01:29.468000
10995,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,19,5,89128.0,BOT,Valtteri Bottas,00:01:29.128000
10996,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,20,5,89350.0,BOT,Valtteri Bottas,00:01:29.350000
10997,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,21,5,90169.0,BOT,Valtteri Bottas,00:01:30.169000
10998,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,22,5,89239.0,BOT,Valtteri Bottas,00:01:29.239000
10999,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,23,3,88422.0,BOT,Valtteri Bottas,00:01:28.422000
11000,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,24,3,88215.0,BOT,Valtteri Bottas,00:01:28.215000
11001,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,25,3,88089.0,BOT,Valtteri Bottas,00:01:28.089000
11002,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,26,3,87907.0,BOT,Valtteri Bottas,00:01:27.907000
11003,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,27,3,87851.0,BOT,Valtteri Bottas,00:01:27.851000
11004,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,28,3,87909.0,BOT,Valtteri Bottas,00:01:27.909000
11005,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,29,3,87991.0,BOT,Valtteri Bottas,00:01:27.991000
11006,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,30,3,87886.0,BOT,Valtteri Bottas,00:01:27.886000
11007,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,31,3,87945.0,BOT,Valtteri Bottas,00:01:27.945000
11008,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,32,3,87990.0,BOT,Valtteri Bottas,00:01:27.990000
11009,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,33,13,188273.0,BOT,Valtteri Bottas,00:03:08.273000
11010,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,34,14,95500.0,BOT,Valtteri Bottas,00:01:35.500000
11011,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,35,13,89218.0,BOT,Valtteri Bottas,00:01:29.218000
11012,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,36,13,88390.0,BOT,Valtteri Bottas,00:01:28.390000
11013,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,37,13,87623.0,BOT,Valtteri Bottas,00:01:27.623000
11014,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,38,13,87351.0,BOT,Valtteri Bottas,00:01:27.351000
11015,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,39,13,87246.0,BOT,Valtteri Bottas,00:01:27.246000
11016,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,40,13,88108.0,BOT,Valtteri Bottas,00:01:28.108000
11017,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,41,13,87913.0,BOT,Valtteri Bottas,00:01:27.913000
11018,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,42,12,87783.0,BOT,Valtteri Bottas,00:01:27.783000
11019,Qatar Grand Prix,Losail International Circuit,Al Daayen,Qatar,43,12,87775.0,BOT,Valtteri Bottas,00:01:27.775000
